Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa30h_enhancer_genes,614,ZZZ3,625.8,"ARCHS4 Coexpression,1597;ENCODE ChIP-seq,114;Enrichr Queries,296;ReMap ChIP-seq,290;GTEx Coexpression,832",,True
IFNa30h_enhancer_genes,615,ADNP,626.5,"ARCHS4 Coexpression,837;Enrichr Queries,129;ReMap ChIP-seq,276;GTEx Coexpression,1264",,True
IFNa30h_enhancer_genes,616,FOSB,628.0,"ARCHS4 Coexpression,1202;Enrichr Queries,663;GTEx Coexpression,19",PARD6G,True
IFNa30h_enhancer_genes,617,ZFP91,629.0,"ARCHS4 Coexpression,355;Enrichr Queries,55;GTEx Coexpression,1477",,True
IFNa30h_enhancer_genes,618,ZNF586,629.3,"ARCHS4 Coexpression,1468;Enrichr Queries,295;GTEx Coexpression,125",FAM157A,True
IFNa30h_enhancer_genes,619,NFATC3,629.7,"ARCHS4 Coexpression,850;Enrichr Queries,175;GTEx Coexpression,864",,True
IFNa30h_enhancer_genes,620,ZNF74,630.0,"ARCHS4 Coexpression,234;Enrichr Queries,570;GTEx Coexpression,1086",,True
IFNa30h_enhancer_genes,621,ZNF709,630.3,"ARCHS4 Coexpression,956;Enrichr Queries,82;GTEx Coexpression,853",,True
IFNa30h_enhancer_genes,622,RUNX2,630.4,"Literature ChIP-seq,21;ARCHS4 Coexpression,813;Enrichr Queries,951;ReMap ChIP-seq,132;GTEx Coexpression,1235",FAM157A,True
IFNa30h_enhancer_genes,623,EHF,631.8,"ARCHS4 Coexpression,672;Enrichr Queries,764;ReMap ChIP-seq,293;GTEx Coexpression,798",,True
IFNa30h_enhancer_genes,624,CPXCR1,632.0,"ARCHS4 Coexpression,320;Enrichr Queries,64;GTEx Coexpression,1512",,True
IFNa30h_enhancer_genes,625,ZNF765,632.7,"ARCHS4 Coexpression,897;Enrichr Queries,336;GTEx Coexpression,665",,True
IFNa30h_enhancer_genes,626,HOXC11,632.8,"ARCHS4 Coexpression,646;Enrichr Queries,1296;ReMap ChIP-seq,294;GTEx Coexpression,295",,True
IFNa30h_enhancer_genes,627,FOXE1,633.7,"ARCHS4 Coexpression,758;Enrichr Queries,866;GTEx Coexpression,277",,True
IFNa30h_enhancer_genes,628,BARX2,634.0,"ARCHS4 Coexpression,430;Enrichr Queries,661;GTEx Coexpression,811",,True
IFNa30h_enhancer_genes,629,ZNF471,634.0,"ARCHS4 Coexpression,961;Enrichr Queries,428;GTEx Coexpression,513",,True
IFNa30h_enhancer_genes,630,ZNF396,634.3,"ARCHS4 Coexpression,1144;Enrichr Queries,664;GTEx Coexpression,95",FAM157A,True
IFNa30h_enhancer_genes,631,PKNOX1,634.8,"ARCHS4 Coexpression,802;Enrichr Queries,760;ReMap ChIP-seq,238;GTEx Coexpression,739",,True
IFNa30h_enhancer_genes,632,BACH1,635.7,"Literature ChIP-seq,98;ARCHS4 Coexpression,1188;ENCODE ChIP-seq,72;Enrichr Queries,1018;ReMap ChIP-seq,41;GTEx Coexpression,1397",,True
IFNa30h_enhancer_genes,633,ZNF521,637.3,"ARCHS4 Coexpression,428;Enrichr Queries,1131;GTEx Coexpression,353",,True
IFNa30h_enhancer_genes,634,HESX1,637.3,"ARCHS4 Coexpression,794;Enrichr Queries,355;GTEx Coexpression,763",,True
IFNa30h_enhancer_genes,635,ZNF135,639.0,"ARCHS4 Coexpression,670;Enrichr Queries,131;GTEx Coexpression,1116",,True
IFNa30h_enhancer_genes,636,TSC22D1,639.0,"ARCHS4 Coexpression,12;Enrichr Queries,996;GTEx Coexpression,909","DDX11L16,DDX11L9",True
IFNa30h_enhancer_genes,637,NKRF,639.3,"ARCHS4 Coexpression,704;Enrichr Queries,646;GTEx Coexpression,568",,True
IFNa30h_enhancer_genes,638,E4F1,639.8,"Literature ChIP-seq,163;ARCHS4 Coexpression,815;Enrichr Queries,49;GTEx Coexpression,1532",,True
IFNa30h_enhancer_genes,639,ZUP1,640.3,"ARCHS4 Coexpression,1470;Enrichr Queries,104;GTEx Coexpression,347",,True
IFNa30h_enhancer_genes,640,PAX3,641.0,"ARCHS4 Coexpression,249;Enrichr Queries,997;GTEx Coexpression,677",,True
IFNa30h_enhancer_genes,641,LIN28B,641.3,"ARCHS4 Coexpression,207;Enrichr Queries,899;GTEx Coexpression,818",,True
IFNa30h_enhancer_genes,642,ZNF706,642.0,"ARCHS4 Coexpression,1152;Enrichr Queries,182;GTEx Coexpression,592",,True
IFNa30h_enhancer_genes,643,MAFK,642.8,"ARCHS4 Coexpression,1123;ENCODE ChIP-seq,19;Enrichr Queries,763;ReMap ChIP-seq,78;GTEx Coexpression,1231",,True
IFNa30h_enhancer_genes,644,SOX2,643.2,"Literature ChIP-seq,22;ARCHS4 Coexpression,730;Enrichr Queries,846;ReMap ChIP-seq,105;GTEx Coexpression,1513",PARD6G,True
IFNa30h_enhancer_genes,645,ZNF462,643.7,"ARCHS4 Coexpression,899;Enrichr Queries,617;GTEx Coexpression,415",,True
IFNa30h_enhancer_genes,646,GPBP1,644.0,"ARCHS4 Coexpression,1061;GTEx Coexpression,227",,True
IFNa30h_enhancer_genes,647,ZNF71,644.0,"ARCHS4 Coexpression,658;Enrichr Queries,306;GTEx Coexpression,968",,True
IFNa30h_enhancer_genes,648,ZNF350,645.3,"ARCHS4 Coexpression,733;Enrichr Queries,1103;GTEx Coexpression,100",FAM157A,True
IFNa30h_enhancer_genes,649,ZNF445,646.0,"ARCHS4 Coexpression,966;Enrichr Queries,382;GTEx Coexpression,590",,True
IFNa30h_enhancer_genes,650,TGIF2,646.8,"ARCHS4 Coexpression,511;Enrichr Queries,1285;ReMap ChIP-seq,83;GTEx Coexpression,708",,True
IFNa30h_enhancer_genes,651,NR1H2,647.5,"ARCHS4 Coexpression,874;Enrichr Queries,302;ReMap ChIP-seq,216;GTEx Coexpression,1198",,True
IFNa30h_enhancer_genes,652,ZSCAN21,648.3,"ARCHS4 Coexpression,1011;Enrichr Queries,694;GTEx Coexpression,240",,True
IFNa30h_enhancer_genes,653,DMRT1,648.5,"Literature ChIP-seq,67;ARCHS4 Coexpression,372;Enrichr Queries,1334;GTEx Coexpression,821",,True
IFNa30h_enhancer_genes,654,HELT,650.3,"ARCHS4 Coexpression,447;Enrichr Queries,1378;GTEx Coexpression,126",PARD6G,True
IFNa30h_enhancer_genes,655,ZNF131,652.3,"ARCHS4 Coexpression,1441;Enrichr Queries,4;GTEx Coexpression,512",,True
IFNa30h_enhancer_genes,656,TCF12,652.4,"ARCHS4 Coexpression,1126;ENCODE ChIP-seq,100;Enrichr Queries,285;ReMap ChIP-seq,152;GTEx Coexpression,1599",,True
IFNa30h_enhancer_genes,657,ZNF98,652.7,"ARCHS4 Coexpression,1198;Enrichr Queries,222;GTEx Coexpression,538",,True
IFNa30h_enhancer_genes,658,ZNF431,653.0,"ARCHS4 Coexpression,1043;Enrichr Queries,260;GTEx Coexpression,656",,True
IFNa30h_enhancer_genes,659,MAFG,654.5,"ARCHS4 Coexpression,777;Enrichr Queries,407;ReMap ChIP-seq,208;GTEx Coexpression,1226",,True
IFNa30h_enhancer_genes,660,ZNF668,655.0,"ARCHS4 Coexpression,326;Enrichr Queries,159;GTEx Coexpression,1480",,True
IFNa30h_enhancer_genes,661,ZBTB45,655.3,"ARCHS4 Coexpression,459;Enrichr Queries,630;GTEx Coexpression,877",,True
IFNa30h_enhancer_genes,662,ZNF124,655.3,"ARCHS4 Coexpression,1311;Enrichr Queries,214;GTEx Coexpression,441",,True
IFNa30h_enhancer_genes,663,SP8,656.3,"ARCHS4 Coexpression,807;Enrichr Queries,1126;GTEx Coexpression,36",PARD6G,True
IFNa30h_enhancer_genes,664,HOXB6,656.7,"ARCHS4 Coexpression,440;Enrichr Queries,813;GTEx Coexpression,717",,True
IFNa30h_enhancer_genes,665,ZNF333,658.0,"ARCHS4 Coexpression,1050;Enrichr Queries,293;GTEx Coexpression,631",,True
IFNa30h_enhancer_genes,666,ZNF79,658.0,"ARCHS4 Coexpression,154;Enrichr Queries,750;GTEx Coexpression,1070",,True
IFNa30h_enhancer_genes,667,NCOA3,658.0,"ARCHS4 Coexpression,1164;Enrichr Queries,1175;ReMap ChIP-seq,143;GTEx Coexpression,150",,True
IFNa30h_enhancer_genes,668,SCRT2,658.3,"ARCHS4 Coexpression,924;Enrichr Queries,696;GTEx Coexpression,355",,True
IFNa30h_enhancer_genes,669,TERF1,658.8,"ARCHS4 Coexpression,297;Enrichr Queries,940;ReMap ChIP-seq,192;GTEx Coexpression,1206",,True
IFNa30h_enhancer_genes,670,VSX1,659.7,"ARCHS4 Coexpression,559;Enrichr Queries,1249;GTEx Coexpression,171",,True
IFNa30h_enhancer_genes,671,ZFPM1,660.7,"ARCHS4 Coexpression,1089;Enrichr Queries,345;GTEx Coexpression,548",,True
IFNa30h_enhancer_genes,672,SKOR1,661.0,"ARCHS4 Coexpression,745;GTEx Coexpression,577",,True
IFNa30h_enhancer_genes,673,DACH1,661.0,"Literature ChIP-seq,87;ARCHS4 Coexpression,685;Enrichr Queries,1211",,True
IFNa30h_enhancer_genes,674,ZNF566,661.7,"ARCHS4 Coexpression,1221;Enrichr Queries,529;GTEx Coexpression,235",,True
IFNa30h_enhancer_genes,675,MAFA,662.0,"ARCHS4 Coexpression,349;Enrichr Queries,412;GTEx Coexpression,1225",,True
IFNa30h_enhancer_genes,676,MBD6,662.0,"ARCHS4 Coexpression,38;GTEx Coexpression,1286",FAM157A,True
IFNa30h_enhancer_genes,677,ZBTB16,662.3,"ARCHS4 Coexpression,321;Enrichr Queries,1149;ReMap ChIP-seq,272;GTEx Coexpression,907",,True
IFNa30h_enhancer_genes,678,ETV2,662.8,"Literature ChIP-seq,2;ARCHS4 Coexpression,651;Enrichr Queries,830;GTEx Coexpression,1168",PARD6G,True
IFNa30h_enhancer_genes,679,HIF1A,663.0,"Literature ChIP-seq,144;ARCHS4 Coexpression,1005;Enrichr Queries,618;ReMap ChIP-seq,112;GTEx Coexpression,1436",,True
IFNa30h_enhancer_genes,680,RORA,663.3,"ARCHS4 Coexpression,856;Enrichr Queries,1066;GTEx Coexpression,68",PARD6G,True
IFNa30h_enhancer_genes,681,ZNF70,664.0,"ARCHS4 Coexpression,1485;Enrichr Queries,257;GTEx Coexpression,250",,True
IFNa30h_enhancer_genes,682,ZNF407,664.7,"ARCHS4 Coexpression,1587;Enrichr Queries,250;GTEx Coexpression,157",,True
IFNa30h_enhancer_genes,683,KLF14,665.0,"ARCHS4 Coexpression,322;Enrichr Queries,1008",,True
IFNa30h_enhancer_genes,684,CXXC4,665.3,"ARCHS4 Coexpression,712;ReMap ChIP-seq,205;GTEx Coexpression,1079",,True
IFNa30h_enhancer_genes,685,SAFB,665.5,"ARCHS4 Coexpression,104;GTEx Coexpression,1227",,True
IFNa30h_enhancer_genes,686,ZNF510,666.0,"ARCHS4 Coexpression,515;Enrichr Queries,1228;GTEx Coexpression,255",,True
IFNa30h_enhancer_genes,687,THAP10,667.0,"ARCHS4 Coexpression,742;Enrichr Queries,1028;GTEx Coexpression,231",,True
IFNa30h_enhancer_genes,688,ZNF461,667.3,"ARCHS4 Coexpression,205;Enrichr Queries,1060;GTEx Coexpression,737",,True
IFNa30h_enhancer_genes,689,ZNF837,667.7,"ARCHS4 Coexpression,599;Enrichr Queries,1387;GTEx Coexpression,17",PARD6G,True
IFNa30h_enhancer_genes,690,ZNF555,669.0,"ARCHS4 Coexpression,791;Enrichr Queries,20;GTEx Coexpression,1196",,True
IFNa30h_enhancer_genes,691,TCF7L2,669.2,"Literature ChIP-seq,132;ARCHS4 Coexpression,1461;ENCODE ChIP-seq,26;Enrichr Queries,958;ReMap ChIP-seq,111;GTEx Coexpression,1327",,True
IFNa30h_enhancer_genes,692,USF2,670.0,"ARCHS4 Coexpression,1029;ENCODE ChIP-seq,69;Enrichr Queries,575;ReMap ChIP-seq,90;GTEx Coexpression,1587",,True
IFNa30h_enhancer_genes,693,ZKSCAN7,670.5,"ARCHS4 Coexpression,386;GTEx Coexpression,955",,True
IFNa30h_enhancer_genes,694,EPAS1,670.8,"ARCHS4 Coexpression,1172;Enrichr Queries,928;ReMap ChIP-seq,185;GTEx Coexpression,398",,True
IFNa30h_enhancer_genes,695,ZNF560,672.0,"ARCHS4 Coexpression,1177;Enrichr Queries,370;GTEx Coexpression,469",,True
IFNa30h_enhancer_genes,696,MSX2,673.0,"ARCHS4 Coexpression,534;Enrichr Queries,655;GTEx Coexpression,830",,True
IFNa30h_enhancer_genes,697,ZNF215,673.0,"ARCHS4 Coexpression,1085;Enrichr Queries,178;GTEx Coexpression,756",,True
IFNa30h_enhancer_genes,698,JUN,673.2,"Literature ChIP-seq,60;ARCHS4 Coexpression,1559;ENCODE ChIP-seq,12;Enrichr Queries,988;ReMap ChIP-seq,68;GTEx Coexpression,1352",,True
IFNa30h_enhancer_genes,699,ESR1,673.8,"Literature ChIP-seq,95;ARCHS4 Coexpression,1013;ENCODE ChIP-seq,111;Enrichr Queries,1031;ReMap ChIP-seq,203;GTEx Coexpression,1590",,True
IFNa30h_enhancer_genes,700,ZNF576,674.0,"ARCHS4 Coexpression,525;Enrichr Queries,507;GTEx Coexpression,990",,True
IFNa30h_enhancer_genes,701,SP100,675.3,"ARCHS4 Coexpression,1044;Enrichr Queries,724;GTEx Coexpression,258",,True
IFNa30h_enhancer_genes,702,HOXB2,676.0,"ARCHS4 Coexpression,542;Enrichr Queries,946;GTEx Coexpression,540",,True
IFNa30h_enhancer_genes,703,ZNF547,676.3,"ARCHS4 Coexpression,1087;Enrichr Queries,384;GTEx Coexpression,558",,True
IFNa30h_enhancer_genes,704,HOXC10,677.0,"ARCHS4 Coexpression,719;Enrichr Queries,925;GTEx Coexpression,387",,True
IFNa30h_enhancer_genes,705,ZNF432,678.0,"ARCHS4 Coexpression,1304;Enrichr Queries,451;GTEx Coexpression,279",,True
IFNa30h_enhancer_genes,706,HSFY1,678.5,"ARCHS4 Coexpression,244;GTEx Coexpression,1113",,True
IFNa30h_enhancer_genes,707,ZNF37A,678.7,"ARCHS4 Coexpression,1203;Enrichr Queries,332;GTEx Coexpression,501",,True
IFNa30h_enhancer_genes,708,FOXI3,679.0,"ARCHS4 Coexpression,1303;GTEx Coexpression,55",PARD6G,True
IFNa30h_enhancer_genes,709,ZNF558,679.0,"ARCHS4 Coexpression,1233;Enrichr Queries,426;GTEx Coexpression,378",,True
IFNa30h_enhancer_genes,710,CEBPG,680.0,"ARCHS4 Coexpression,792;Enrichr Queries,1141;ReMap ChIP-seq,280;GTEx Coexpression,507",,True
IFNa30h_enhancer_genes,711,KMT2B,680.5,"ARCHS4 Coexpression,1095;ReMap ChIP-seq,266",,True
IFNa30h_enhancer_genes,712,GPBP1L1,680.5,"ARCHS4 Coexpression,718;GTEx Coexpression,643",,True
IFNa30h_enhancer_genes,713,NR1H4,680.7,"ARCHS4 Coexpression,582;Enrichr Queries,973;GTEx Coexpression,487",,True
IFNa30h_enhancer_genes,714,DLX2,681.0,"ARCHS4 Coexpression,931;Enrichr Queries,608;GTEx Coexpression,504",,True
IFNa30h_enhancer_genes,715,ZNF607,681.7,"ARCHS4 Coexpression,705;Enrichr Queries,494;GTEx Coexpression,846",,True
IFNa30h_enhancer_genes,716,ZNF44,682.3,"ARCHS4 Coexpression,909;Enrichr Queries,188;GTEx Coexpression,950",,True
IFNa30h_enhancer_genes,717,ZNF552,682.7,"ARCHS4 Coexpression,1606;Enrichr Queries,304;GTEx Coexpression,138",FAM157A,True
IFNa30h_enhancer_genes,718,NKX24,683.0,"ARCHS4 Coexpression,497;GTEx Coexpression,869",,True
IFNa30h_enhancer_genes,719,ZNF224,683.3,"ARCHS4 Coexpression,1102;Enrichr Queries,486;GTEx Coexpression,462",,True
IFNa30h_enhancer_genes,720,POU2F3,683.3,"ARCHS4 Coexpression,1530;Enrichr Queries,478;GTEx Coexpression,42",PARD6G,True
IFNa30h_enhancer_genes,721,TFAP2E,683.3,"ARCHS4 Coexpression,1509;Enrichr Queries,254;GTEx Coexpression,287",,True
IFNa30h_enhancer_genes,722,ZEB1,683.4,"ARCHS4 Coexpression,568;ENCODE ChIP-seq,106;Enrichr Queries,1057;ReMap ChIP-seq,81;GTEx Coexpression,1605",,True
IFNa30h_enhancer_genes,723,IRF9,683.5,"ARCHS4 Coexpression,63;Enrichr Queries,1358;ReMap ChIP-seq,250;GTEx Coexpression,1063",FAM157A,True
IFNa30h_enhancer_genes,724,ZNF316,684.0,"ARCHS4 Coexpression,830;Enrichr Queries,202;GTEx Coexpression,1020",,True
IFNa30h_enhancer_genes,725,MAF,685.0,"ARCHS4 Coexpression,1435;Enrichr Queries,1215;ReMap ChIP-seq,29;GTEx Coexpression,61",PARD6G,True
IFNa30h_enhancer_genes,726,HMGA1,685.0,"ARCHS4 Coexpression,735;Enrichr Queries,566;GTEx Coexpression,754",,True
IFNa30h_enhancer_genes,727,MEF2C,685.2,"ARCHS4 Coexpression,1015;ENCODE ChIP-seq,117;Enrichr Queries,1265;ReMap ChIP-seq,201;GTEx Coexpression,828",,True
IFNa30h_enhancer_genes,728,MYNN,686.5,"ARCHS4 Coexpression,1473;Enrichr Queries,371;ReMap ChIP-seq,221;GTEx Coexpression,681",,True
IFNa30h_enhancer_genes,729,CCDC17,686.5,"ARCHS4 Coexpression,618;GTEx Coexpression,755",,True
IFNa30h_enhancer_genes,730,ZNF546,686.7,"ARCHS4 Coexpression,1117;Enrichr Queries,32;GTEx Coexpression,911",,True
IFNa30h_enhancer_genes,731,ZNF707,687.0,"ARCHS4 Coexpression,348;Enrichr Queries,324;GTEx Coexpression,1389",,True
IFNa30h_enhancer_genes,732,ZNF613,687.7,"ARCHS4 Coexpression,1442;Enrichr Queries,354;GTEx Coexpression,267",,True
IFNa30h_enhancer_genes,733,PAX4,688.7,"ARCHS4 Coexpression,930;Enrichr Queries,582;GTEx Coexpression,554",,True
IFNa30h_enhancer_genes,734,TBPL1,689.0,"ARCHS4 Coexpression,21;GTEx Coexpression,1357","DDX11L16,DDX11L9",True
IFNa30h_enhancer_genes,735,NFIC,689.0,"ARCHS4 Coexpression,1349;ENCODE ChIP-seq,93;Enrichr Queries,840;ReMap ChIP-seq,197;GTEx Coexpression,966",,True
IFNa30h_enhancer_genes,736,MBD2,689.3,"ARCHS4 Coexpression,1166;Enrichr Queries,125;ReMap ChIP-seq,254;GTEx Coexpression,1212",,True
IFNa30h_enhancer_genes,737,ZFHX3,689.3,"ARCHS4 Coexpression,619;Enrichr Queries,584;GTEx Coexpression,865",,True
IFNa30h_enhancer_genes,738,ZNF3,689.3,"ARCHS4 Coexpression,727;Enrichr Queries,466;GTEx Coexpression,875",,True
IFNa30h_enhancer_genes,739,ZNF611,689.7,"ARCHS4 Coexpression,1049;Enrichr Queries,233;GTEx Coexpression,787",,True
IFNa30h_enhancer_genes,740,ZNF787,689.7,"ARCHS4 Coexpression,688;Enrichr Queries,992;GTEx Coexpression,389",,True
IFNa30h_enhancer_genes,741,FBXL19,690.0,"ARCHS4 Coexpression,827;GTEx Coexpression,553",,True
IFNa30h_enhancer_genes,742,BPTF,690.5,"ARCHS4 Coexpression,554;GTEx Coexpression,827",,True
IFNa30h_enhancer_genes,743,FOXN2,691.3,"ARCHS4 Coexpression,1550;Enrichr Queries,117;GTEx Coexpression,407",,True
IFNa30h_enhancer_genes,744,ESR2,692.6,"Literature ChIP-seq,140;ARCHS4 Coexpression,1336;Enrichr Queries,439;ReMap ChIP-seq,279;GTEx Coexpression,1269",,True
IFNa30h_enhancer_genes,745,JRKL,693.3,"ARCHS4 Coexpression,532;Enrichr Queries,8;GTEx Coexpression,1540",,True
IFNa30h_enhancer_genes,746,ZNF365,693.3,"ARCHS4 Coexpression,384;Enrichr Queries,766;GTEx Coexpression,930",,True
IFNa30h_enhancer_genes,747,HOXA9,693.8,"ARCHS4 Coexpression,1472;Enrichr Queries,1107;ReMap ChIP-seq,73;GTEx Coexpression,123",PARD6G,True
IFNa30h_enhancer_genes,748,ASCL1,693.8,"ARCHS4 Coexpression,450;Enrichr Queries,1227;ReMap ChIP-seq,120;GTEx Coexpression,978",,True
