Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa6h_enhancer_genes,1204,ZNF618,923.0,"ARCHS4 Coexpression,191;Enrichr Queries,1225;GTEx Coexpression,1353",,True
IFNa6h_enhancer_genes,1205,PITX3,923.3,"ARCHS4 Coexpression,159;Enrichr Queries,1256;GTEx Coexpression,1355",,True
IFNa6h_enhancer_genes,1206,HLF,923.7,"ARCHS4 Coexpression,1054;Enrichr Queries,827;GTEx Coexpression,890",,True
IFNa6h_enhancer_genes,1207,TSHZ1,924.0,"ARCHS4 Coexpression,1563;Enrichr Queries,1068;GTEx Coexpression,141",,True
IFNa6h_enhancer_genes,1208,ZNF354C,924.3,"ARCHS4 Coexpression,946;Enrichr Queries,644;GTEx Coexpression,1183",,True
IFNa6h_enhancer_genes,1209,SATB2,926.3,"ARCHS4 Coexpression,1038;Enrichr Queries,1125;GTEx Coexpression,616",,True
IFNa6h_enhancer_genes,1210,WIZ,926.3,"ARCHS4 Coexpression,1061;Enrichr Queries,778;GTEx Coexpression,940",,True
IFNa6h_enhancer_genes,1211,AKAP8L,927.0,"ARCHS4 Coexpression,1143;Enrichr Queries,323;GTEx Coexpression,1315",,True
IFNa6h_enhancer_genes,1212,ZNF572,927.0,"ARCHS4 Coexpression,833;Enrichr Queries,377;GTEx Coexpression,1571",,True
IFNa6h_enhancer_genes,1213,TBX1,927.0,"ARCHS4 Coexpression,766;Enrichr Queries,1121;GTEx Coexpression,894",,True
IFNa6h_enhancer_genes,1214,TCF15,927.7,"ARCHS4 Coexpression,522;Enrichr Queries,747;GTEx Coexpression,1514",,True
IFNa6h_enhancer_genes,1215,KLF15,929.3,"ARCHS4 Coexpression,155;Enrichr Queries,1029;GTEx Coexpression,1604",,True
IFNa6h_enhancer_genes,1216,SMAD5,930.8,"ARCHS4 Coexpression,1485;Enrichr Queries,964;ReMap ChIP-seq,237;GTEx Coexpression,1037",,True
IFNa6h_enhancer_genes,1217,ZNF329,931.3,"ARCHS4 Coexpression,1558;Enrichr Queries,688;GTEx Coexpression,548",,True
IFNa6h_enhancer_genes,1218,ZNF669,931.3,"ARCHS4 Coexpression,1546;Enrichr Queries,1054;GTEx Coexpression,194",,True
IFNa6h_enhancer_genes,1219,MSX1,933.3,"ARCHS4 Coexpression,780;Enrichr Queries,444;GTEx Coexpression,1576",,True
IFNa6h_enhancer_genes,1220,ZNF470,934.3,"ARCHS4 Coexpression,923;Enrichr Queries,585;GTEx Coexpression,1295",,True
IFNa6h_enhancer_genes,1221,HIVEP2,936.0,"ARCHS4 Coexpression,1009;Enrichr Queries,1020;GTEx Coexpression,779",,True
IFNa6h_enhancer_genes,1222,FOXF1,936.7,"ARCHS4 Coexpression,1342;Enrichr Queries,1022;GTEx Coexpression,446",,True
IFNa6h_enhancer_genes,1223,ZBTB5,937.0,"ARCHS4 Coexpression,1358;Enrichr Queries,863;GTEx Coexpression,590",,True
IFNa6h_enhancer_genes,1224,ZNF701,937.3,"ARCHS4 Coexpression,1622;Enrichr Queries,231;GTEx Coexpression,959",,True
IFNa6h_enhancer_genes,1225,RAX2,938.3,"ARCHS4 Coexpression,797;Enrichr Queries,1154;GTEx Coexpression,864",,True
IFNa6h_enhancer_genes,1226,ZFP64,938.3,"ARCHS4 Coexpression,1466;Enrichr Queries,333;GTEx Coexpression,1016",,True
IFNa6h_enhancer_genes,1227,PHOX2B,939.3,"ARCHS4 Coexpression,419;Enrichr Queries,1135;GTEx Coexpression,1264",,True
IFNa6h_enhancer_genes,1228,ZNF195,939.3,"ARCHS4 Coexpression,1390;Enrichr Queries,819;GTEx Coexpression,609",,True
IFNa6h_enhancer_genes,1229,ZNF664,940.7,"ARCHS4 Coexpression,1229;Enrichr Queries,115;GTEx Coexpression,1478",,True
IFNa6h_enhancer_genes,1230,PHOX2A,940.7,"ARCHS4 Coexpression,157;Enrichr Queries,1316;GTEx Coexpression,1349",,True
IFNa6h_enhancer_genes,1231,ZNF225,941.5,"ARCHS4 Coexpression,613;GTEx Coexpression,1270",,True
IFNa6h_enhancer_genes,1232,HOXA11,942.0,"ARCHS4 Coexpression,652;Enrichr Queries,639;GTEx Coexpression,1535",,True
IFNa6h_enhancer_genes,1233,RARB,942.8,"Literature ChIP-seq,87;ARCHS4 Coexpression,987;Enrichr Queries,1271;GTEx Coexpression,1426",,True
IFNa6h_enhancer_genes,1234,PROX2,943.0,"ARCHS4 Coexpression,1269;Enrichr Queries,293;GTEx Coexpression,1267",,True
IFNa6h_enhancer_genes,1235,GLIS2,943.0,"ARCHS4 Coexpression,1522;Enrichr Queries,418;GTEx Coexpression,889",,True
IFNa6h_enhancer_genes,1236,HOXD9,944.7,"ARCHS4 Coexpression,74;Enrichr Queries,1270;GTEx Coexpression,1490",,True
IFNa6h_enhancer_genes,1237,DPF1,945.3,"ARCHS4 Coexpression,1282;Enrichr Queries,1059;GTEx Coexpression,495",,True
IFNa6h_enhancer_genes,1238,ZNF626,945.3,"ARCHS4 Coexpression,220;Enrichr Queries,1130;GTEx Coexpression,1486",,True
IFNa6h_enhancer_genes,1239,ZNF784,946.3,"ARCHS4 Coexpression,1152;Enrichr Queries,1347;GTEx Coexpression,340",,True
IFNa6h_enhancer_genes,1240,TEF,947.0,"ARCHS4 Coexpression,1393;Enrichr Queries,988;GTEx Coexpression,460",,True
IFNa6h_enhancer_genes,1241,ZNF831,947.7,"ARCHS4 Coexpression,1203;Enrichr Queries,1358;GTEx Coexpression,282",,True
IFNa6h_enhancer_genes,1242,ZNF800,949.0,"ARCHS4 Coexpression,1374;Enrichr Queries,325;GTEx Coexpression,1148",,True
IFNa6h_enhancer_genes,1243,SOHLH2,949.7,"ARCHS4 Coexpression,846;Enrichr Queries,619;GTEx Coexpression,1384",,True
IFNa6h_enhancer_genes,1244,ZNF865,950.0,"ARCHS4 Coexpression,1065;GTEx Coexpression,835",,True
IFNa6h_enhancer_genes,1245,ZNF688,950.7,"ARCHS4 Coexpression,798;Enrichr Queries,1350;GTEx Coexpression,704",,True
IFNa6h_enhancer_genes,1246,ZNF556,951.7,"ARCHS4 Coexpression,1384;Enrichr Queries,842;GTEx Coexpression,629",,True
IFNa6h_enhancer_genes,1247,SCX,952.0,"ARCHS4 Coexpression,952",,True
IFNa6h_enhancer_genes,1248,ZNF708,952.0,"ARCHS4 Coexpression,1498;Enrichr Queries,856;GTEx Coexpression,502",,True
IFNa6h_enhancer_genes,1249,ZNF136,952.0,"ARCHS4 Coexpression,359;Enrichr Queries,1176;GTEx Coexpression,1321",,True
IFNa6h_enhancer_genes,1250,OTX1,952.7,"ARCHS4 Coexpression,718;Enrichr Queries,1311;GTEx Coexpression,829",,True
IFNa6h_enhancer_genes,1251,SOX14,953.0,"ARCHS4 Coexpression,260;Enrichr Queries,1386;GTEx Coexpression,1213",,True
IFNa6h_enhancer_genes,1252,ZNF451,953.3,"ARCHS4 Coexpression,1333;Enrichr Queries,533;GTEx Coexpression,994",,True
IFNa6h_enhancer_genes,1253,ZNF419,953.7,"ARCHS4 Coexpression,1005;Enrichr Queries,864;GTEx Coexpression,992",,True
IFNa6h_enhancer_genes,1254,ZNF571,953.7,"ARCHS4 Coexpression,926;Enrichr Queries,776;GTEx Coexpression,1159",,True
IFNa6h_enhancer_genes,1255,ZNF436,954.0,"ARCHS4 Coexpression,781;Enrichr Queries,834;GTEx Coexpression,1247",,True
IFNa6h_enhancer_genes,1256,FIZ1,954.3,"ARCHS4 Coexpression,1227;Enrichr Queries,83;GTEx Coexpression,1553",,True
IFNa6h_enhancer_genes,1257,ZNF154,954.3,"ARCHS4 Coexpression,1140;Enrichr Queries,218;GTEx Coexpression,1505",,True
IFNa6h_enhancer_genes,1258,TTF1,954.5,"ARCHS4 Coexpression,1195;GTEx Coexpression,714",,True
IFNa6h_enhancer_genes,1259,ZNF285,954.5,"ARCHS4 Coexpression,1550;GTEx Coexpression,359",,True
IFNa6h_enhancer_genes,1260,ZNF85,954.7,"ARCHS4 Coexpression,1544;Enrichr Queries,120;GTEx Coexpression,1200",,True
IFNa6h_enhancer_genes,1261,TRPS1,955.3,"ARCHS4 Coexpression,1499;Enrichr Queries,498;GTEx Coexpression,869",,True
IFNa6h_enhancer_genes,1262,ZNF221,955.3,"ARCHS4 Coexpression,1536;Enrichr Queries,465;GTEx Coexpression,865",,True
IFNa6h_enhancer_genes,1263,THAP2,957.0,"ARCHS4 Coexpression,1468;Enrichr Queries,536;GTEx Coexpression,867",,True
IFNa6h_enhancer_genes,1264,ZBTB44,957.7,"ARCHS4 Coexpression,1274;Enrichr Queries,354;GTEx Coexpression,1245",,True
IFNa6h_enhancer_genes,1265,HOXA2,958.5,"Literature ChIP-seq,162;ARCHS4 Coexpression,1164;Enrichr Queries,1207;GTEx Coexpression,1301",,True
IFNa6h_enhancer_genes,1266,LHX2,958.8,"ARCHS4 Coexpression,1142;Enrichr Queries,1156;ReMap ChIP-seq,246;GTEx Coexpression,1291",,True
IFNa6h_enhancer_genes,1267,SOX4,959.0,"ARCHS4 Coexpression,925;Enrichr Queries,513;GTEx Coexpression,1439",,True
IFNa6h_enhancer_genes,1268,GBX2,959.5,"Literature ChIP-seq,147;ARCHS4 Coexpression,814;Enrichr Queries,1297;GTEx Coexpression,1580",,True
IFNa6h_enhancer_genes,1269,ZNF788P,962.0,"ARCHS4 Coexpression,1135;Enrichr Queries,1089;GTEx Coexpression,662",,True
IFNa6h_enhancer_genes,1270,TWIST1,964.0,"ARCHS4 Coexpression,1545;Enrichr Queries,482;ReMap ChIP-seq,266;GTEx Coexpression,1563",,True
IFNa6h_enhancer_genes,1271,ZNF83,964.5,"ARCHS4 Coexpression,1325;Enrichr Queries,1086;ReMap ChIP-seq,273;GTEx Coexpression,1174",,True
IFNa6h_enhancer_genes,1272,ZNF684,965.3,"ARCHS4 Coexpression,1006;Enrichr Queries,728;GTEx Coexpression,1162",,True
IFNa6h_enhancer_genes,1273,ZNF138,966.3,"ARCHS4 Coexpression,1505;Enrichr Queries,909;GTEx Coexpression,485",,True
IFNa6h_enhancer_genes,1274,ZNF699,966.7,"ARCHS4 Coexpression,511;Enrichr Queries,918;GTEx Coexpression,1471",,True
IFNa6h_enhancer_genes,1275,ZNF700,968.7,"ARCHS4 Coexpression,1455;Enrichr Queries,259;GTEx Coexpression,1192",,True
IFNa6h_enhancer_genes,1276,FOXD4L5,970.0,"ARCHS4 Coexpression,4;Enrichr Queries,1362;GTEx Coexpression,1544","PGBD2,RPL23AP82",True
IFNa6h_enhancer_genes,1277,OSR2,970.7,"ARCHS4 Coexpression,87;Enrichr Queries,1263;GTEx Coexpression,1562",,True
IFNa6h_enhancer_genes,1278,ARX,971.0,"ARCHS4 Coexpression,572;Enrichr Queries,926;GTEx Coexpression,1415",,True
IFNa6h_enhancer_genes,1279,ZNF662,971.7,"ARCHS4 Coexpression,1424;Enrichr Queries,1334;GTEx Coexpression,157",,True
IFNa6h_enhancer_genes,1280,ASCL4,972.3,"ARCHS4 Coexpression,981;Enrichr Queries,1251;GTEx Coexpression,685",,True
IFNa6h_enhancer_genes,1281,HDX,973.7,"ARCHS4 Coexpression,1355;Enrichr Queries,168;GTEx Coexpression,1398",,True
IFNa6h_enhancer_genes,1282,ZNF12,975.3,"ARCHS4 Coexpression,1104;Enrichr Queries,789;GTEx Coexpression,1033",,True
IFNa6h_enhancer_genes,1283,GLI2,976.0,"ARCHS4 Coexpression,274;Enrichr Queries,1293;GTEx Coexpression,1361",,True
IFNa6h_enhancer_genes,1284,ZNF404,976.0,"ARCHS4 Coexpression,1022;Enrichr Queries,1116;GTEx Coexpression,790",,True
IFNa6h_enhancer_genes,1285,ZNF730,976.0,"ARCHS4 Coexpression,1556;GTEx Coexpression,396",,True
IFNa6h_enhancer_genes,1286,ZNF774,977.3,"ARCHS4 Coexpression,1484;Enrichr Queries,219;GTEx Coexpression,1229",,True
IFNa6h_enhancer_genes,1287,TGIF2LX,977.7,"ARCHS4 Coexpression,612;Enrichr Queries,739;GTEx Coexpression,1582",,True
IFNa6h_enhancer_genes,1288,ZNF625,978.0,"ARCHS4 Coexpression,932;Enrichr Queries,1075;GTEx Coexpression,927",,True
IFNa6h_enhancer_genes,1289,RXRB,978.0,"ARCHS4 Coexpression,1193;Enrichr Queries,164;GTEx Coexpression,1577",,True
IFNa6h_enhancer_genes,1290,TBPL2,978.5,"ARCHS4 Coexpression,1549;GTEx Coexpression,408",,True
IFNa6h_enhancer_genes,1291,ZNF430,979.0,"ARCHS4 Coexpression,1080;Enrichr Queries,1265;GTEx Coexpression,592",,True
IFNa6h_enhancer_genes,1292,ZNF354A,980.7,"ARCHS4 Coexpression,1375;Enrichr Queries,1098;GTEx Coexpression,469",,True
IFNa6h_enhancer_genes,1293,NFATC4,981.3,"ARCHS4 Coexpression,1025;Enrichr Queries,673;GTEx Coexpression,1246",,True
IFNa6h_enhancer_genes,1294,TEAD1,982.0,"ARCHS4 Coexpression,1554;Enrichr Queries,973;ReMap ChIP-seq,193;GTEx Coexpression,1208",,True
IFNa6h_enhancer_genes,1295,FOXL2,983.3,"ARCHS4 Coexpression,173;Enrichr Queries,1340;GTEx Coexpression,1437",,True
IFNa6h_enhancer_genes,1296,NR1D1,984.3,"ARCHS4 Coexpression,1460;Enrichr Queries,886;GTEx Coexpression,607",,True
IFNa6h_enhancer_genes,1297,ZNF644,986.3,"ARCHS4 Coexpression,1531;Enrichr Queries,1087;ReMap ChIP-seq,18;GTEx Coexpression,1309",VIPR2,True
IFNa6h_enhancer_genes,1298,TEAD3,987.0,"ARCHS4 Coexpression,868;Enrichr Queries,904;GTEx Coexpression,1189",,True
IFNa6h_enhancer_genes,1299,ZNF600,987.0,"ARCHS4 Coexpression,573;Enrichr Queries,1352;GTEx Coexpression,1036",,True
IFNa6h_enhancer_genes,1300,CXXC5,988.5,"ARCHS4 Coexpression,1346;GTEx Coexpression,631",,True
IFNa6h_enhancer_genes,1301,SOX3,990.3,"ARCHS4 Coexpression,655;Enrichr Queries,1008;GTEx Coexpression,1308",,True
IFNa6h_enhancer_genes,1302,THRA,992.0,"Literature ChIP-seq,150;ARCHS4 Coexpression,1584;Enrichr Queries,914;GTEx Coexpression,1320",,True
IFNa6h_enhancer_genes,1303,ATMIN,992.3,"ARCHS4 Coexpression,1170;Enrichr Queries,579;GTEx Coexpression,1228",,True
IFNa6h_enhancer_genes,1304,MSGN1,993.3,"ARCHS4 Coexpression,1518;Enrichr Queries,738;GTEx Coexpression,724",,True
IFNa6h_enhancer_genes,1305,ZNF440,994.3,"ARCHS4 Coexpression,1115;Enrichr Queries,1073;GTEx Coexpression,795",,True
IFNa6h_enhancer_genes,1306,ZNF81,995.0,"ARCHS4 Coexpression,1542;Enrichr Queries,749;GTEx Coexpression,694",,True
IFNa6h_enhancer_genes,1307,ZNF117,995.0,"ARCHS4 Coexpression,328;Enrichr Queries,1310;GTEx Coexpression,1347",,True
IFNa6h_enhancer_genes,1308,VENTX,996.0,"ARCHS4 Coexpression,1089;Enrichr Queries,1179;GTEx Coexpression,720",,True
IFNa6h_enhancer_genes,1309,TBPL1,996.5,"ARCHS4 Coexpression,626;GTEx Coexpression,1367",,True
IFNa6h_enhancer_genes,1310,ZNF76,996.7,"ARCHS4 Coexpression,1290;Enrichr Queries,183;GTEx Coexpression,1517",,True
IFNa6h_enhancer_genes,1311,REPIN1,997.0,"ARCHS4 Coexpression,1029;Enrichr Queries,1062;GTEx Coexpression,900",,True
IFNa6h_enhancer_genes,1312,HSF5,997.0,"ARCHS4 Coexpression,473;Enrichr Queries,1011;GTEx Coexpression,1507",,True
IFNa6h_enhancer_genes,1313,ZNF527,998.0,"ARCHS4 Coexpression,1420;Enrichr Queries,903;GTEx Coexpression,671",,True
IFNa6h_enhancer_genes,1314,HOXA10,999.0,"ARCHS4 Coexpression,1216;Enrichr Queries,640;GTEx Coexpression,1141",,True
IFNa6h_enhancer_genes,1315,ZNF775,999.3,"ARCHS4 Coexpression,896;Enrichr Queries,962;GTEx Coexpression,1140",,True
IFNa6h_enhancer_genes,1316,ZNF474,1000.0,"ARCHS4 Coexpression,221;Enrichr Queries,1247;GTEx Coexpression,1532",,True
IFNa6h_enhancer_genes,1317,ZNF148,1001.0,"ARCHS4 Coexpression,1495;Enrichr Queries,217;GTEx Coexpression,1290",,True
IFNa6h_enhancer_genes,1318,SOHLH1,1001.0,"ARCHS4 Coexpression,1288;Enrichr Queries,241;GTEx Coexpression,1474",,True
IFNa6h_enhancer_genes,1319,ZNF579,1001.0,"ARCHS4 Coexpression,820;Enrichr Queries,1236;GTEx Coexpression,948",,True
IFNa6h_enhancer_genes,1320,ARNT2,1002.0,"ARCHS4 Coexpression,1408;Enrichr Queries,791;GTEx Coexpression,808",,True
IFNa6h_enhancer_genes,1321,ZNF726,1004.0,"ARCHS4 Coexpression,1387;GTEx Coexpression,620",,True
IFNa6h_enhancer_genes,1322,FERD3L,1004.0,"ARCHS4 Coexpression,296;Enrichr Queries,1343;GTEx Coexpression,1372",,True
IFNa6h_enhancer_genes,1323,ZNF835,1004.0,"ARCHS4 Coexpression,1535;Enrichr Queries,447;GTEx Coexpression,1030",,True
IFNa6h_enhancer_genes,1324,PKNOX2,1006.0,"ARCHS4 Coexpression,624;Enrichr Queries,1110;GTEx Coexpression,1285",,True
IFNa6h_enhancer_genes,1325,ZXDB,1007.0,"ARCHS4 Coexpression,1397;Enrichr Queries,742;GTEx Coexpression,881",,True
IFNa6h_enhancer_genes,1326,ZNF382,1007.0,"ARCHS4 Coexpression,1251;Enrichr Queries,1228;GTEx Coexpression,543",,True
IFNa6h_enhancer_genes,1327,SNAPC5,1008.0,"ARCHS4 Coexpression,555;GTEx Coexpression,1461",,True
IFNa6h_enhancer_genes,1328,AEBP2,1009.0,"ARCHS4 Coexpression,1335;Enrichr Queries,799;GTEx Coexpression,893",,True
IFNa6h_enhancer_genes,1329,ZBTB21,1010.0,"ARCHS4 Coexpression,1027;GTEx Coexpression,993",,True
IFNa6h_enhancer_genes,1330,ZNF782,1010.0,"ARCHS4 Coexpression,930;Enrichr Queries,933;GTEx Coexpression,1167",,True
IFNa6h_enhancer_genes,1331,ZNF283,1010.0,"ARCHS4 Coexpression,1410;Enrichr Queries,472;GTEx Coexpression,1149",,True
IFNa6h_enhancer_genes,1332,ZNF182,1011.0,"ARCHS4 Coexpression,1313;Enrichr Queries,167;GTEx Coexpression,1554",,True
IFNa6h_enhancer_genes,1333,ZNF254,1011.0,"ARCHS4 Coexpression,1394;Enrichr Queries,446;GTEx Coexpression,1194",,True
IFNa6h_enhancer_genes,1334,ZNF630,1012.0,"ARCHS4 Coexpression,643;GTEx Coexpression,1381",,True
IFNa6h_enhancer_genes,1335,ZNF449,1012.0,"ARCHS4 Coexpression,1592;Enrichr Queries,171;GTEx Coexpression,1274",,True
IFNa6h_enhancer_genes,1336,ZNF281,1012.0,"ARCHS4 Coexpression,1320;Enrichr Queries,1047;GTEx Coexpression,670",,True
IFNa6h_enhancer_genes,1337,ZNF567,1013.0,"ARCHS4 Coexpression,436;Enrichr Queries,1197;GTEx Coexpression,1405",,True
IFNa6h_enhancer_genes,1338,ZNF420,1013.0,"ARCHS4 Coexpression,1340;Enrichr Queries,1289;GTEx Coexpression,411",,True
IFNa6h_enhancer_genes,1339,HOXC8,1014.0,"ARCHS4 Coexpression,625;Enrichr Queries,835;GTEx Coexpression,1581",,True
IFNa6h_enhancer_genes,1340,ZNF705G,1014.0,"ARCHS4 Coexpression,549;GTEx Coexpression,1479",,True
IFNa6h_enhancer_genes,1341,CREBL2,1014.0,"ARCHS4 Coexpression,1363;Enrichr Queries,176;GTEx Coexpression,1504",,True
IFNa6h_enhancer_genes,1342,ZNF728,1015.0,"ARCHS4 Coexpression,1067;GTEx Coexpression,963",,True
IFNa6h_enhancer_genes,1343,SP140L,1016.0,"ARCHS4 Coexpression,794;GTEx Coexpression,1238",,True
IFNa6h_enhancer_genes,1344,ZNF444,1019.0,"ARCHS4 Coexpression,1405;Enrichr Queries,922;GTEx Coexpression,731",,True
IFNa6h_enhancer_genes,1345,ZNF280A,1020.0,"ARCHS4 Coexpression,856;Enrichr Queries,828;GTEx Coexpression,1375",,True
IFNa6h_enhancer_genes,1346,ZNF705D,1020.0,"ARCHS4 Coexpression,1121;Enrichr Queries,664;GTEx Coexpression,1275",,True
IFNa6h_enhancer_genes,1347,NKX21,1021.0,"ARCHS4 Coexpression,1275;GTEx Coexpression,767",,True
IFNa6h_enhancer_genes,1348,EVX1,1021.0,"ARCHS4 Coexpression,134;Enrichr Queries,1401;GTEx Coexpression,1529",,True
IFNa6h_enhancer_genes,1349,ZFP37,1022.0,"ARCHS4 Coexpression,1594;Enrichr Queries,1202;GTEx Coexpression,271",,True
IFNa6h_enhancer_genes,1350,NPAS1,1023.0,"ARCHS4 Coexpression,984;Enrichr Queries,787;GTEx Coexpression,1298",,True
IFNa6h_enhancer_genes,1351,VSX2,1023.0,"ARCHS4 Coexpression,295;Enrichr Queries,1382;GTEx Coexpression,1392",,True
IFNa6h_enhancer_genes,1352,FOSB,1023.0,"ARCHS4 Coexpression,1210;Enrichr Queries,671;GTEx Coexpression,1188",,True
IFNa6h_enhancer_genes,1353,ZNF721,1024.0,"ARCHS4 Coexpression,1472;Enrichr Queries,920;GTEx Coexpression,679",,True
IFNa6h_enhancer_genes,1354,NEUROD6,1024.0,"ARCHS4 Coexpression,1259;Enrichr Queries,429;GTEx Coexpression,1383",,True
IFNa6h_enhancer_genes,1355,ZNF181,1028.0,"ARCHS4 Coexpression,1359;Enrichr Queries,1120;GTEx Coexpression,606",,True
IFNa6h_enhancer_genes,1356,RAX,1031.0,"ARCHS4 Coexpression,1557;Enrichr Queries,1372;GTEx Coexpression,163",,True
IFNa6h_enhancer_genes,1357,TFDP2,1033.0,"ARCHS4 Coexpression,1105;Enrichr Queries,466;GTEx Coexpression,1528",,True
IFNa6h_enhancer_genes,1358,ZNF91,1034.0,"ARCHS4 Coexpression,1102;Enrichr Queries,1226;GTEx Coexpression,773",,True
IFNa6h_enhancer_genes,1359,TLX2,1034.0,"ARCHS4 Coexpression,720;Enrichr Queries,1385;GTEx Coexpression,997",,True
IFNa6h_enhancer_genes,1360,ONECUT3,1034.0,"ARCHS4 Coexpression,1323;Enrichr Queries,1199;GTEx Coexpression,581",,True
IFNa6h_enhancer_genes,1361,ZNF250,1035.0,"ARCHS4 Coexpression,1271;Enrichr Queries,510;GTEx Coexpression,1323",,True
IFNa6h_enhancer_genes,1362,ZNF544,1035.0,"ARCHS4 Coexpression,1201;Enrichr Queries,775;GTEx Coexpression,1129",,True
IFNa6h_enhancer_genes,1363,ANKZF1,1035.0,"ARCHS4 Coexpression,1412;Enrichr Queries,126;GTEx Coexpression,1567",,True
IFNa6h_enhancer_genes,1364,HMGA2,1036.0,"ARCHS4 Coexpression,1157;Enrichr Queries,529;GTEx Coexpression,1421",,True
IFNa6h_enhancer_genes,1365,ZNF799,1037.0,"ARCHS4 Coexpression,1345;Enrichr Queries,883;GTEx Coexpression,884",,True
IFNa6h_enhancer_genes,1366,DLX5,1038.0,"ARCHS4 Coexpression,1270;Enrichr Queries,1221;GTEx Coexpression,622",,True
IFNa6h_enhancer_genes,1367,ZNF879,1040.0,"ARCHS4 Coexpression,1381;GTEx Coexpression,698",,True
IFNa6h_enhancer_genes,1368,ZFP2,1040.0,"ARCHS4 Coexpression,1136;Enrichr Queries,917;GTEx Coexpression,1068",,True
IFNa6h_enhancer_genes,1369,ZNF331,1041.0,"ARCHS4 Coexpression,283;Enrichr Queries,1346;GTEx Coexpression,1493",,True
IFNa6h_enhancer_genes,1370,ZFY,1041.0,"ARCHS4 Coexpression,581;Enrichr Queries,1355;GTEx Coexpression,1187",,True
IFNa6h_enhancer_genes,1371,ZNF17,1041.0,"ARCHS4 Coexpression,1525;Enrichr Queries,486;GTEx Coexpression,1112",,True
IFNa6h_enhancer_genes,1372,ZIC1,1041.0,"ARCHS4 Coexpression,1395;Enrichr Queries,1141;GTEx Coexpression,588",,True
IFNa6h_enhancer_genes,1373,ZBTB9,1042.0,"ARCHS4 Coexpression,1244;Enrichr Queries,439;GTEx Coexpression,1442",,True
IFNa6h_enhancer_genes,1374,TBR1,1042.0,"ARCHS4 Coexpression,1116;Enrichr Queries,611;GTEx Coexpression,1399",,True
IFNa6h_enhancer_genes,1375,VAX1,1044.0,"ARCHS4 Coexpression,482;Enrichr Queries,1364;GTEx Coexpression,1287",,True
IFNa6h_enhancer_genes,1376,PAX7,1045.0,"ARCHS4 Coexpression,818;Enrichr Queries,1094;GTEx Coexpression,1222",,True
IFNa6h_enhancer_genes,1377,ZSCAN26,1046.0,"ARCHS4 Coexpression,1302;GTEx Coexpression,789",,True
IFNa6h_enhancer_genes,1378,ZNF789,1046.0,"ARCHS4 Coexpression,1245;Enrichr Queries,417;GTEx Coexpression,1475",,True
IFNa6h_enhancer_genes,1379,ZNF57,1046.0,"ARCHS4 Coexpression,1321;Enrichr Queries,1335;GTEx Coexpression,481",,True
IFNa6h_enhancer_genes,1380,MTERF3,1047.0,"ARCHS4 Coexpression,1295;GTEx Coexpression,799",,True
IFNa6h_enhancer_genes,1381,ZNF674,1048.0,"ARCHS4 Coexpression,1369;Enrichr Queries,1303;GTEx Coexpression,471",,True
IFNa6h_enhancer_genes,1382,HOXA5,1049.0,"ARCHS4 Coexpression,929;Enrichr Queries,681;GTEx Coexpression,1538",,True
IFNa6h_enhancer_genes,1383,PHF1,1050.0,"ARCHS4 Coexpression,954;GTEx Coexpression,1146",,True
IFNa6h_enhancer_genes,1384,ZNF680,1050.0,"ARCHS4 Coexpression,1432;Enrichr Queries,761;GTEx Coexpression,958",,True
IFNa6h_enhancer_genes,1385,SHOX,1051.0,"ARCHS4 Coexpression,1127;Enrichr Queries,893;GTEx Coexpression,1133",,True
IFNa6h_enhancer_genes,1386,CARF,1052.0,"ARCHS4 Coexpression,1015;GTEx Coexpression,1088",,True
IFNa6h_enhancer_genes,1387,SOX1,1052.0,"ARCHS4 Coexpression,554;Enrichr Queries,1377;GTEx Coexpression,1224",,True
IFNa6h_enhancer_genes,1388,ZNF443,1053.0,"ARCHS4 Coexpression,1356;Enrichr Queries,971;GTEx Coexpression,831",,True
IFNa6h_enhancer_genes,1389,KLF17,1053.0,"ARCHS4 Coexpression,881;Enrichr Queries,849;GTEx Coexpression,1428",,True
IFNa6h_enhancer_genes,1390,ZNF486,1054.0,"ARCHS4 Coexpression,1328;Enrichr Queries,1357;GTEx Coexpression,478",,True
IFNa6h_enhancer_genes,1391,SIX6,1054.0,"ARCHS4 Coexpression,646;Enrichr Queries,1366;GTEx Coexpression,1151",,True
IFNa6h_enhancer_genes,1392,ZNF362,1055.0,"ARCHS4 Coexpression,1409;Enrichr Queries,878;GTEx Coexpression,878",,True
IFNa6h_enhancer_genes,1393,ZNF395,1055.0,"ARCHS4 Coexpression,1039;Enrichr Queries,714;GTEx Coexpression,1412",,True
IFNa6h_enhancer_genes,1394,SGSM2,1056.0,"ARCHS4 Coexpression,1417;GTEx Coexpression,695",,True
IFNa6h_enhancer_genes,1395,CXXC1,1057.0,"ARCHS4 Coexpression,1286;Enrichr Queries,363;GTEx Coexpression,1522",,True
IFNa6h_enhancer_genes,1396,LBX1,1058.0,"ARCHS4 Coexpression,622;Enrichr Queries,1390;GTEx Coexpression,1161",,True
IFNa6h_enhancer_genes,1397,HOXD10,1058.0,"ARCHS4 Coexpression,1376;Enrichr Queries,858;GTEx Coexpression,939",,True
IFNa6h_enhancer_genes,1398,PTF1A,1058.0,"ARCHS4 Coexpression,1279;Enrichr Queries,1313;GTEx Coexpression,583",,True
